label,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9
3,81.5510294115919,87.0702234861448,50.2027371468277,37.315713679703876,56.14360348603455,129.1116090573264,163.72916731838998,106.14926401649656,75.5412414899117,7.493260127039715,28.913714639623453,-2.898117174213666,19.838587571972052,-15.665679699003901,0.11354063563807425,0.6576743489855661,10.164476862808954,57.7616493965774,-47.33419016674236,-4.8630001209568965
3,82.23450487578188,86.58375150427253,48.26648183715635,35.56520880081225,55.643828397075055,128.9716263931004,164.1555412051028,107.42640421412797,76.31393872337797,7.345319541820392,40.94989374813996,-29.146585375563994,-116.00921079776178,-104.8801201388662,-29.94363055170299,-8.386950998204858,25.545855371068253,76.51884834880852,46.29554573319741,-8.863743562395047
3,82.73870385100317,86.34168146944782,47.88658455612407,35.049118852775976,55.615298526169,128.92852377697108,164.2296457944058,107.98900048394549,76.43982438405993,7.300909498011531,30.208684210342902,-14.503435346327056,-22.761246172773838,-30.921122474550234,-1.709344729200664,-2.582459273580881,4.439918061731752,33.70751208959777,7.542340141573419,-2.6607927725370097
3,82.08961629790643,86.38671977846877,44.4524662787326,32.002176785360916,55.50715497974291,128.37233523006083,163.96056564783197,108.24806256511394,75.53557817791102,7.061250969881074,-38.88956915820332,2.698434787545283,-205.75248995132443,-182.5551324878319,-6.479335349578184,-33.32359842192693,-16.121724903455092,15.521500410541872,-54.17719874968899,-14.358951823396962
3,82.41777063952819,86.41896723861925,43.642926019592075,31.330353957637325,55.606047585119235,128.26999580383992,163.95915567355863,108.24653202558538,74.88211309046648,6.9623504926664515,19.66110873976657,1.932081158720509,-48.502966578228964,-40.25173521841144,5.925072507813836,-6.1315860620666,-0.08447749730044446,-0.09170106954185372,-39.1518456784499,-5.925544142801003
3,82.55522098229031,86.49812031227461,42.8957241708839,30.2741218654787,54.94898972228833,128.13732678871114,163.98454520378098,110.92080458542596,74.20720192328123,6.731341142510798,8.235228953573339,4.742394022684069,-44.76800984988731,-63.28331332059128,-39.36710398403764,-7.948759476878506,1.5211936922312763,160.2269326651315,-40.43677064314714,-13.84074314198258
3,82.924894011685,86.63031708122416,42.909971174264776,30.153409415019674,54.68613632065571,128.11091246419852,164.0291380983675,112.10816320936894,73.79931230797148,6.629410727309438,22.148668194265596,7.920465219256127,0.8535979786305707,-7.2323913283897525,-15.748654387980961,-1.5825934344291344,2.6717481327642854,71.13965612361413,-24.438384818538758,-6.107080489197012
3,81.90977684957075,86.85240218963214,42.58034790842256,30.80577469161723,53.57238861767163,129.69259828296342,163.97669701414583,111.85841791887165,71.79155365532218,6.2824860509619995,-60.819944692172946,13.306054231411384,-19.7491181766865,39.085951378380805,-66.72931581162928,94.76545920799654,-3.141966229116473,-14.963292240611452,-120.29327723612904,-20.785718550807434
3,81.38180917669034,87.03028768793622,42.512584293168686,31.121655599988706,53.05726202722739,130.28701516700932,163.9661688419876,111.85535074761175,71.00348626738204,6.176654095941613,-31.632766997025296,10.657869428451276,-4.060003599287425,18.92575566001929,-30.863403663704496,35.61401911131948,-0.6307871369633933,-0.18376714861171514,-47.216436424340024,-6.340838172411864
3,82.29831069956725,88.33740174888361,43.752875724242806,32.758588807173,51.265346699953426,130.95473391255112,164.51429778096048,111.88005263640338,71.60375674181446,5.743110080611125,54.911466392282776,78.3147087451507,74.31108354329436,98.07556294129985,-107.36119451558758,40.0058423691678,32.84071336462841,1.479994197881346,35.96473236575546,-25.975447975979705
